path,ground truth
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000935_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000935_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000936_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000936_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000936_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000937_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000937_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000937_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000941_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000941_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000941_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000942_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000942_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000942_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000952_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000952_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000952_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000953_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000953_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000953_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000955_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000955_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000955_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000983_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000983_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000983_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000985_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000985_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000985_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000986_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000986_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_000986_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001026_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001026_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001026_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001033_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001033_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001033_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001034_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001034_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\FY_001034_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000001_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000001_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000001_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000002_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000002_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000002_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000003_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000003_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000003_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000004_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000004_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000004_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000005_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000005_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000005_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000006_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000006_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000006_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000008_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000008_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000008_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000009_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000009_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000009_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000011_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000011_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000011_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000012_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000012_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000012_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000014_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000014_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000014_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000016_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000016_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000016_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000017_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000017_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000017_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000018_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000018_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000018_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000019_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000019_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000019_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000020_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000020_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000020_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000021_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000021_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000021_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000022_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000022_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000022_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000024_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000024_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000024_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000026_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000026_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000026_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000027_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000027_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000027_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000028_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000028_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000028_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000029_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000029_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000029_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000030_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000030_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000030_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000031_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000031_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000031_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000033_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000033_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000033_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000034_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000034_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000034_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000036_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000036_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000036_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000037_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000037_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000037_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000038_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000038_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000038_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000039_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000039_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000039_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000040_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000040_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000040_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000041_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000041_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000041_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000042_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000042_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000042_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000043_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000043_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000043_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000044_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000044_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000044_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000047_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000047_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000047_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000049_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000049_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000049_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000050_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000050_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000050_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000051_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000051_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000051_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000052_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000052_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000052_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000054_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000054_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000054_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000055_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000055_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000055_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R0_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000057_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000057_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000057_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000058_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000058_IEU+00_PM+00_EN_A5_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000058_IEU+00_PM+00_EN_A6_D0_T0_BB_M0_R1_S0.tif,Head Covering
NoHeadCovering\CAS-PEAL-R1\testset\head_covering\MY_000059_IEU+00_PM+00_EN_A4_D0_T0_BB_M0_R1_S0.tif,Head Covering
